city_name,makat,route_short_name,direction,agency_name
רמת השרון,14386,386,2,תנופה
פתח תקווה,14386,386,2,תנופה
ראש העין,14386,386,2,תנופה
אריאל,14386,386,2,תנופה
קוממיות,15165,165,2,דן בדרום
אלומה,15165,165,2,דן בדרום
שפיר,15165,165,2,דן בדרום
לכיש,15165,165,2,דן בדרום
קרית גת,15165,165,2,דן בדרום
קרית גת,21069,69,1,דן בדרום
שפיר,21069,69,1,דן בדרום
נועם,21069,69,1,דן בדרום
אבן שמואל,21069,69,1,דן בדרום
שלווה,21069,69,1,דן בדרום
איתן,21069,69,1,דן בדרום
נתיבות,25054,54,1,דן בדרום
שרשרת,25054,54,1,דן בדרום
מעגלים,25054,54,1,דן בדרום
גבעולים,25054,54,1,דן בדרום
מלילות,25054,54,1,דן בדרום
שיבולים,25054,54,1,דן בדרום
שדות נגב,25054,54,1,דן בדרום
קרית גת,26062,62,1,דן בדרום
יואב,26062,62,1,דן בדרום
לכיש,26062,62,1,דן בדרום
אמציה,26062,62,1,דן בדרום
אליאב,26062,62,1,דן בדרום
שקף,26062,62,1,דן בדרום
נטע,26062,62,1,דן בדרום
בני שמעון,26062,62,1,דן בדרום
שומריה,26062,62,1,דן בדרום
נתיבות,27025,25,2,דן בדרום
שדות נגב,27025,25,2,דן בדרום
יושיביה,27025,25,2,דן בדרום
יכיני,27025,25,2,דן בדרום
שער הנגב,27025,25,2,דן בדרום
גבים,27025,25,2,דן בדרום
תעשיות שער הנגב,27025,25,2,דן בדרום
שדרות,27025,25,2,דן בדרום
ירושלים,14299,299,2,ירושלים-רמאללה איחוד
אילת,18005,5,1,אגד
אילת,18005,5א,1,אגד
אילת,18006,6,2,אגד
אילת,18006,6א,2,אגד
מעלה אדומים,13251,251,2,תנופה
ירושלים,13251,251,2,תנופה
מטה בנימין,13251,251,2,תנופה
עפרה,13251,251,2,תנופה
אריאל,13251,251,2,תנופה
ירושלים,31077,77א,3,סופרבוס
כפר כנא,21022,22א,2,ש.א.מ
משהד,21022,22א,2,ש.א.מ
ריינה,21022,22א,2,ש.א.מ
נצרת,21022,22א,2,ש.א.מ
נוף הגליל,21022,22א,2,ש.א.מ
עין מאהל,21022,22א,2,ש.א.מ
נצרת,18009,9,1,ש.א.מ
ריינה,24018,18,1,ש.א.מ
נצרת,24018,18,1,ש.א.מ
עין מאהל,21022,22א,1,ש.א.מ
נוף הגליל,21022,22א,1,ש.א.מ
נצרת,21022,22א,1,ש.א.מ
ריינה,21022,22א,1,ש.א.מ
כפר כנא,21022,22א,1,ש.א.מ
נוף הגליל,31052,52,2,ש.א.מ
נצרת,31052,52,2,ש.א.מ
נצרת,37056,56,2,ש.א.מ
נוף הגליל,37056,56,2,ש.א.מ
נוף הגליל,26034,34,1,ש.א.מ
נוף הגליל,26034,34,2,ש.א.מ
נוף הגליל,32040,40,1,ש.א.מ
נוף הגליל,32040,40,2,ש.א.מ
כפר כנא,21022,22,2,ש.א.מ
משהד,21022,22,2,ש.א.מ
ריינה,21022,22,2,ש.א.מ
נצרת,21022,22,2,ש.א.מ
נוף הגליל,24012,12,2,ש.א.מ
משהד,24012,12,2,ש.א.מ
כפר כנא,24012,12,2,ש.א.מ
ריינה,24012,12,2,ש.א.מ
נוף הגליל,30003,3,1,ש.א.מ
נצרת,30003,3,1,ש.א.מ
נוף הגליל,30044,44,1,ש.א.מ
נוף הגליל,30044,44,2,ש.א.מ
נצרת,21022,22,1,ש.א.מ
נוף הגליל,21022,22,1,ש.א.מ
ריינה,21022,22,1,ש.א.מ
כפר כנא,21022,22,1,ש.א.מ
נצרת,22017,17,3,ש.א.מ
נוף הגליל,22017,17,3,ש.א.מ
ריינה,22017,17,3,ש.א.מ
נצרת,24018,18,2,ש.א.מ
ריינה,24018,18,2,ש.א.מ
כפר כנא,24065,65,1,ש.א.מ
כפר כנא,24065,65,2,ש.א.מ
ריינה,45087,87,1,ש.א.מ
נוף הגליל,33039,39,1,ש.א.מ
ריינה,45087,87,2,ש.א.מ
נצרת,23015,15,2,ש.א.מ
אלעד,11179,179,1,מטרופולין
פתח תקווה,11179,179,1,מטרופולין
קרית שמונה,12086,86,1,אגד
קרית שמונה,12086,86א,1,אגד
חיפה,10975,975,2,אגד
נתניה,10975,975,2,אגד
מגידו,13185,185,2,סופרבוס
רמות מנשה,13185,185,2,סופרבוס
רמת השופט,13185,185,2,סופרבוס
עין העמק,13185,185,2,סופרבוס
אליקים,13185,185,2,סופרבוס
יקנעם עילית,13185,185,2,סופרבוס
עמק יזרעאל,13185,185,2,סופרבוס
כפר יהושע,13185,185,2,סופרבוס
פתח תקווה,10408,408,2,בית שמש אקספרס
אלעד,10408,408,2,בית שמש אקספרס
חבל מודיעין,10408,408,2,בית שמש אקספרס
בית נחמיה,10408,408,2,בית שמש אקספרס
מסילת ציון,10408,408,2,בית שמש אקספרס
אשתאול,10408,408,2,בית שמש אקספרס
מטה יהודה,10408,408,2,בית שמש אקספרס
בית שמש,10408,408,2,בית שמש אקספרס
בית שמש,10412,412,1,בית שמש אקספרס
מפעלי נחם הר טוב,10412,412,1,בית שמש אקספרס
מטה יהודה,10412,412,1,בית שמש אקספרס
מסילת ציון,10412,412,1,בית שמש אקספרס
תל אביב יפו,10412,412,1,בית שמש אקספרס
פתח תקווה,26099,99,1,אלקטרה אפיקים
מגדל העמק,11431,431,1,נסיעות ותיירות
יפיע,11431,431,1,נסיעות ותיירות
נצרת,11431,431,1,נסיעות ותיירות
נוף הגליל,11431,431,1,נסיעות ותיירות
ריינה,11431,431,1,נסיעות ותיירות
כפר כנא,11431,431,1,נסיעות ותיירות
טורעאן,11431,431,1,נסיעות ותיירות
הגליל התחתון,11431,431,1,נסיעות ותיירות
טבריה,11431,431,1,נסיעות ותיירות
קרית שמונה,11084,84א,1,אגד
מטה יהודה,31060,60,1,דרך אגד עוטף ירושלים
מבשרת ציון,31060,60,1,דרך אגד עוטף ירושלים
עפולה,20042,42,1,סופרבוס
נין,20042,42,1,סופרבוס
דברת,20042,42,1,סופרבוס
שבלי,20042,42,1,סופרבוס
עין דור,20042,42,1,סופרבוס
כפר תבור,20042,42,1,סופרבוס
כפר קיש,20042,42,1,סופרבוס
כפר מיסר,20042,42,1,סופרבוס
גזית,20042,42,1,סופרבוס
נוף הגליל,12885,885,2,נתיב אקספרס
שעב,11068,68,2,נתיב אקספרס
סתריה,10244,244,2,אגד
רמלה,10244,244,2,אגד
לוד,10244,244,2,אגד
נמל תעופה בן גוריון,10244,244,2,אגד
חבל מודיעין,10244,244,2,אגד
יהוד מונוסון,10244,244,2,אגד
דרום השרון,10244,244,2,אגד
אור יהודה,10244,244,2,אגד
רמת גן,10244,244,2,אגד
גבעת שמואל,10244,244,2,אגד
פתח תקווה,10244,244,2,אגד
בני ברק,10244,244,2,אגד
בית שמש,39026,26,3,בית שמש אקספרס
בית שמש,41028,28,3,בית שמש אקספרס
מפעלי נחם הר טוב,41028,28,3,בית שמש אקספרס
מטה יהודה,41028,28,3,בית שמש אקספרס
בית שמש,41028,28א,3,בית שמש אקספרס
מפעלי נחם הר טוב,41028,28א,3,בית שמש אקספרס
מטה יהודה,41028,28א,3,בית שמש אקספרס
עילוט,22013,13א,2,נסיעות ותיירות
נצרת,22013,13א,2,נסיעות ותיירות
אשדוד,34026,26,2,אלקטרה אפיקים
קרית שמונה,11005,5א,3,אגד
קרית שמונה,13004,4א,3,אגד
ירושלים,13027,27א,2,אגד
אבן ספיר,13027,27א,2,אגד
ירושלים,13027,27,2,אגד
מבוא דותן,10027,27,2,תנופה
חרמש,10027,27,2,תנופה
ריחן,10027,27,2,תנופה
חריש,10027,27,2,תנופה
מגדל העמק,11358,358,2,גי.בי.טורס
עמק יזרעאל,11358,358,2,גי.בי.טורס
מנשית זבדה,11358,358,2,גי.בי.טורס
רמת ישי,11358,358,2,גי.בי.טורס
קרית טבעון,11358,358,2,גי.בי.טורס
זבולון,11358,358,2,גי.בי.טורס
חיפה,11358,358,2,גי.בי.טורס
חיפה,10338,338,2,נסיעות ותיירות
זבולון,10338,338,2,נסיעות ותיירות
קרית טבעון,10338,338,2,נסיעות ותיירות
עמק יזרעאל,10338,338,2,נסיעות ותיירות
רמת ישי,10338,338,2,נסיעות ותיירות
מנשית זבדה,10338,338,2,נסיעות ותיירות
מגדל העמק,10338,338,2,נסיעות ותיירות
יפיע,10338,338,2,נסיעות ותיירות
נצרת,10338,338,2,נסיעות ותיירות
נוף הגליל,10338,338,2,נסיעות ותיירות
קרית שמונה,11020,20,3,אגד
תל חי,11020,20,3,אגד
כפר גלעדי,11020,20,3,אגד
מטולה,11020,20,3,אגד
נוף הגליל,20016,16,1,ש.א.מ
נצרת,20016,16,1,ש.א.מ
צפת,17045,45,1,נתיב אקספרס
מרום הגליל,17045,45,1,נתיב אקספרס
דלתון,17045,45,1,נתיב אקספרס
כרם בן זמרה,17045,45,1,נתיב אקספרס
ריחאנייה,17045,45,1,נתיב אקספרס
עלמה,17045,45,1,נתיב אקספרס
מבואות החרמון,17045,45,1,נתיב אקספרס
דישון,17045,45,1,נתיב אקספרס
רמות נפתלי,17045,45,1,נתיב אקספרס
הגליל העליון,17045,45,1,נתיב אקספרס
קרית שמונה,17045,45,1,נתיב אקספרס
אורנית,33017,17,2,תנופה
שערי תקווה,33017,17,2,תנופה
אלקנה,33017,17,2,תנופה
עץ אפרים,33017,17,2,תנופה
כפר קאסם,71001,1א,1,אלקטרה אפיקים
כפר קאסם,12251,251,1,אלקטרה אפיקים
ראש העין,12251,251,1,אלקטרה אפיקים
פתח תקווה,12251,251,1,אלקטרה אפיקים
גבעת שמואל,12251,251,1,אלקטרה אפיקים
קרית אונו,12251,251,1,אלקטרה אפיקים
סביון,12251,251,1,אלקטרה אפיקים
כפר קאסם,71001,1א,2,אלקטרה אפיקים
קרית אונו,12251,251,2,אלקטרה אפיקים
פתח תקווה,12251,251,2,אלקטרה אפיקים
ראש העין,12251,251,2,אלקטרה אפיקים
כפר קאסם,12251,251,2,אלקטרה אפיקים
נצרת,12720,720,1,נסיעות ותיירות
עמק יזרעאל,12720,720,1,נסיעות ותיירות
כפר גדעון,12720,720,1,נסיעות ותיירות
עפולה,12720,720,1,נסיעות ותיירות
מגידו,12720,720,1,נסיעות ותיירות
אום אל פחם,12720,720,1,נסיעות ותיירות
מעלה עירון,12720,720,1,נסיעות ותיירות
ערערה,12720,720,1,נסיעות ותיירות
כפר קרע,12720,720,1,נסיעות ותיירות
מענית,12720,720,1,נסיעות ותיירות
גן השומרון,12720,720,1,נסיעות ותיירות
גבעת חביבה,12720,720,1,נסיעות ותיירות
שער מנשה,12720,720,1,נסיעות ותיירות
מאור,12720,720,1,נסיעות ותיירות
מצר,12720,720,1,נסיעות ותיירות
באקה אל ע'רביה,12720,720,1,נסיעות ותיירות
תל אביב יפו,12161,161,1,דן
רמת גן,12161,161,1,דן
בני ברק,12161,161,1,דן
באקה אל ע'רביה,12720,720,2,נסיעות ותיירות
מצר,12720,720,2,נסיעות ותיירות
מאור,12720,720,2,נסיעות ותיירות
שער מנשה,12720,720,2,נסיעות ותיירות
גבעת חביבה,12720,720,2,נסיעות ותיירות
מענית,12720,720,2,נסיעות ותיירות
כפר קרע,12720,720,2,נסיעות ותיירות
ערערה,12720,720,2,נסיעות ותיירות
אום אל פחם,12720,720,2,נסיעות ותיירות
מעלה עירון,12720,720,2,נסיעות ותיירות
מגידו,12720,720,2,נסיעות ותיירות
עפולה,12720,720,2,נסיעות ותיירות
עמק יזרעאל,12720,720,2,נסיעות ותיירות
כפר גדעון,12720,720,2,נסיעות ותיירות
נוף הגליל,12720,720,2,נסיעות ותיירות
נצרת,12720,720,2,נסיעות ותיירות
בית ברל,21019,19,2,מטרופולין
שדה ורבורג,21019,19,2,מטרופולין
דרום השרון,21019,19,2,מטרופולין
צופית,21019,19,2,מטרופולין
גן חיים,21019,19,2,מטרופולין
כפר סבא,21019,19,2,מטרופולין
ירושלים,15048,48,3,אקסטרה ירושלים
ירושלים,13361,361,1,אלקטרה אפיקים תחבורה
גוש עציון,13361,361,1,אלקטרה אפיקים תחבורה
אלון שבות,13361,361,1,אלקטרה אפיקים תחבורה
ראש צורים,13361,361,1,אלקטרה אפיקים תחבורה
כפר עציון,13361,361,1,אלקטרה אפיקים תחבורה
באר שבע,45027,27א,2,דן באר שבע
באר שבע,52004,4,1,דן באר שבע
באר שבע,33014,14א,2,דן באר שבע
באר טוביה,14466,466,2,גלים
תימורים,14466,466,2,גלים
קרית גת,14466,466,2,גלים
בית קמה,14466,466,2,גלים
בני שמעון,14466,466,2,גלים
רהט,14466,466,2,גלים
ירושלים,81008,8,3,אגד
ירושלים,12192,192,1,קווים
ביתר עילית,12192,192,1,קווים
צור הדסה,12192,192,1,קווים
ירושלים,11194,194,1,קווים
מטה יהודה,11194,194,1,קווים
נס הרים,11194,194,1,קווים
בר גיורא,11194,194,1,קווים
מבוא ביתר,11194,194,1,קווים
צור הדסה,11194,194,1,קווים
מטע,11194,194,1,קווים
צור הדסה,12192,192,2,קווים
מטה יהודה,12192,192,2,קווים
ביתר עילית,12192,192,2,קווים
ירושלים,12192,192,2,קווים
מטע,11194,194,2,קווים
צור הדסה,11194,194,2,קווים
מבוא ביתר,11194,194,2,קווים
מטה יהודה,11194,194,2,קווים
בר גיורא,11194,194,2,קווים
נס הרים,11194,194,2,קווים
ירושלים,11194,194,2,קווים
בית שמש,48032,32,2,אגד
מטה יהודה,48032,32,2,אגד
תעוז,48032,32,2,אגד
תרום,48032,32,2,אגד
כפר אוריה,48032,32,2,אגד
גיזו,48032,32,2,אגד
צלפון,48032,32,2,אגד
גזר,48032,32,2,אגד
מזכרת בתיה,48032,32,2,אגד
טירה,82003,3,1,מטרופולין
טייבה,27001,1,2,מטרופולין
חולון,46022,22,3,מטרופולין
בת ים,46022,22,3,מטרופולין
נצרת,16353,353,1,נסיעות ותיירות
נוף הגליל,16353,353,1,נסיעות ותיירות
ריינה,16353,353,1,נסיעות ותיירות
עמק יזרעאל,16353,353,1,נסיעות ותיירות
הסוללים,16353,353,1,נסיעות ותיירות
שפרעם,16353,353,1,נסיעות ותיירות
מטה אשר,16353,353,1,נסיעות ותיירות
קרית ביאליק,16353,353,1,נסיעות ותיירות
כפר מסריק,16353,353,1,נסיעות ותיירות
עכו,16353,353,1,נסיעות ותיירות
עכו,16353,353,2,נסיעות ותיירות
מטה אשר,16353,353,2,נסיעות ותיירות
קרית ביאליק,16353,353,2,נסיעות ותיירות
קרית מוצקין,16353,353,2,נסיעות ותיירות
קרית אתא,16353,353,2,נסיעות ותיירות
שפרעם,16353,353,2,נסיעות ותיירות
ביר אל מכסור,16353,353,2,נסיעות ותיירות
עמק יזרעאל,16353,353,2,נסיעות ותיירות
נצרת,16353,353,2,נסיעות ותיירות
נוף הגליל,16353,353,2,נסיעות ותיירות
עכו,59005,5,1,נתיב אקספרס
עכו,59005,5,2,נתיב אקספרס
עמנואל,11389,389,1,תנופה
יקיר,11389,389,1,תנופה
רבבה,11389,389,1,תנופה
אריאל,11389,389,1,תנופה
ראש העין,11389,389,1,תנופה
פתח תקווה,11389,389,1,תנופה
רמת השרון,11389,389,1,תנופה
בני ברק,11389,389,1,תנופה
בני ברק,11389,389,2,תנופה
רמת גן,11389,389,2,תנופה
רמת השרון,11389,389,2,תנופה
