stop_id,stop_name,stop_name_intended,route_long_name,route_short_name,agency_name,city_name,makat
37360,תל אביב האוניברסיטה - אקספו,השלום,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,,
37360,תל אביב האוניברסיטה - אקספו,תל אביב מרכז,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,,
37360,תל אביב האוניברסיטה - אקספו,בני ברק,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,,
37360,תל אביב האוניברסיטה - אקספו,קרית אריה,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,,
37360,תל אביב האוניברסיטה - אקספו,סגולה,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,,
37360,תל אביב האוניברסיטה - אקספו,ראש העין צפון,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,,
37360,תל אביב האוניברסיטה - אקספו,כפר סבא,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,,
37360,תל אביב האוניברסיטה - אקספו,הוד השרון,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,,
37360,תל אביב האוניברסיטה - אקספו,רעננה דרום,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,,
37360,תל אביב האוניברסיטה - אקספו,רעננה מערב,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,,
37360,תל אביב האוניברסיטה - אקספו,הרצליה,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,,
37356,בני ברק,תל אביב ההגנה,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,בני ברק,
37356,בני ברק,השלום,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,בני ברק,
37356,בני ברק,תל אביב מרכז,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,בני ברק,
37356,בני ברק,תל אביב האוניברסיטה - אקספו,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,בני ברק,
37356,בני ברק,קרית אריה,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,בני ברק,
37356,בני ברק,סגולה,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,בני ברק,
37356,בני ברק,ראש העין צפון,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,בני ברק,
37356,בני ברק,כפר סבא,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,בני ברק,
37356,בני ברק,הוד השרון,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,בני ברק,
37356,בני ברק,רעננה דרום,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,בני ברק,
37356,בני ברק,רעננה מערב,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,בני ברק,
37356,בני ברק,הרצליה,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,בני ברק,
37354,קרית אריה,תל אביב ההגנה,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,פתח תקווה,
37354,קרית אריה,השלום,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,פתח תקווה,
37354,קרית אריה,תל אביב מרכז,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,פתח תקווה,
37354,קרית אריה,תל אביב האוניברסיטה - אקספו,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,פתח תקווה,
37354,קרית אריה,בני ברק,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,פתח תקווה,
37354,קרית אריה,סגולה,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,פתח תקווה,
37354,קרית אריה,ראש העין צפון,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,פתח תקווה,
37354,קרית אריה,כפר סבא,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,פתח תקווה,
37354,קרית אריה,הוד השרון,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,פתח תקווה,
37354,קרית אריה,רעננה דרום,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,פתח תקווה,
37354,קרית אריה,רעננה מערב,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,פתח תקווה,
37354,קרית אריה,הרצליה,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,פתח תקווה,
37352,סגולה,תל אביב ההגנה,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,פתח תקווה,
37352,סגולה,השלום,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,פתח תקווה,
37352,סגולה,תל אביב מרכז,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,פתח תקווה,
37352,סגולה,תל אביב האוניברסיטה - אקספו,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,פתח תקווה,
37352,סגולה,בני ברק,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,פתח תקווה,
37352,סגולה,קרית אריה,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,פתח תקווה,
37352,סגולה,ראש העין צפון,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,פתח תקווה,
37352,סגולה,כפר סבא,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,פתח תקווה,
37352,סגולה,הוד השרון,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,פתח תקווה,
37352,סגולה,רעננה דרום,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,פתח תקווה,
37352,סגולה,רעננה מערב,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,פתח תקווה,
37352,סגולה,הרצליה,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,פתח תקווה,
37302,ראש העין צפון,תל אביב ההגנה,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,ראש העין,
37302,ראש העין צפון,השלום,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,ראש העין,
37302,ראש העין צפון,תל אביב מרכז,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,ראש העין,
37302,ראש העין צפון,תל אביב האוניברסיטה - אקספו,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,ראש העין,
37302,ראש העין צפון,בני ברק,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,ראש העין,
37302,ראש העין צפון,קרית אריה,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,ראש העין,
37302,ראש העין צפון,סגולה,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,ראש העין,
37302,ראש העין צפון,כפר סבא,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,ראש העין,
37302,ראש העין צפון,הוד השרון,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,ראש העין,
37302,ראש העין צפון,רעננה דרום,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,ראש העין,
37302,ראש העין צפון,רעננה מערב,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,ראש העין,
37302,ראש העין צפון,הרצליה,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,ראש העין,
37304,כפר סבא,תל אביב ההגנה,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,כפר סבא,
37304,כפר סבא,השלום,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,כפר סבא,
37304,כפר סבא,תל אביב מרכז,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,כפר סבא,
37304,כפר סבא,תל אביב האוניברסיטה - אקספו,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,כפר סבא,
37304,כפר סבא,בני ברק,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,כפר סבא,
37304,כפר סבא,קרית אריה,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,כפר סבא,
37304,כפר סבא,סגולה,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,כפר סבא,
37304,כפר סבא,ראש העין צפון,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,כפר סבא,
37304,כפר סבא,הוד השרון,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,כפר סבא,
37304,כפר סבא,רעננה דרום,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,כפר סבא,
37304,כפר סבא,רעננה מערב,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,כפר סבא,
37304,כפר סבא,הרצליה,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,כפר סבא,
37296,הוד השרון,תל אביב ההגנה,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,הוד השרון,
37296,הוד השרון,השלום,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,הוד השרון,
37296,הוד השרון,תל אביב מרכז,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,הוד השרון,
37296,הוד השרון,תל אביב האוניברסיטה - אקספו,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,הוד השרון,
37296,הוד השרון,בני ברק,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,הוד השרון,
37296,הוד השרון,קרית אריה,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,הוד השרון,
37296,הוד השרון,סגולה,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,הוד השרון,
37296,הוד השרון,ראש העין צפון,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,הוד השרון,
37296,הוד השרון,כפר סבא,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,הוד השרון,
37296,הוד השרון,רעננה דרום,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,הוד השרון,
37296,הוד השרון,רעננה מערב,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,הוד השרון,
37296,הוד השרון,הרצליה,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,הוד השרון,
42416,רעננה דרום,תל אביב ההגנה,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,רעננה,
42416,רעננה דרום,השלום,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,רעננה,
42416,רעננה דרום,תל אביב מרכז,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,רעננה,
42416,רעננה דרום,תל אביב האוניברסיטה - אקספו,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,רעננה,
42416,רעננה דרום,בני ברק,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,רעננה,
42416,רעננה דרום,קרית אריה,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,רעננה,
42416,רעננה דרום,סגולה,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,רעננה,
42416,רעננה דרום,ראש העין צפון,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,רעננה,
42416,רעננה דרום,כפר סבא,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,רעננה,
42416,רעננה דרום,הוד השרון,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,רעננה,
42416,רעננה דרום,רעננה מערב,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,רעננה,
42416,רעננה דרום,הרצליה,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,רעננה,
42417,רעננה מערב,תל אביב ההגנה,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,רעננה,
42417,רעננה מערב,השלום,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,רעננה,
42417,רעננה מערב,תל אביב מרכז,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,רעננה,
42417,רעננה מערב,תל אביב האוניברסיטה - אקספו,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,רעננה,
42417,רעננה מערב,בני ברק,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,רעננה,
42417,רעננה מערב,קרית אריה,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,רעננה,
42417,רעננה מערב,סגולה,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,רעננה,
42417,רעננה מערב,ראש העין צפון,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,רעננה,
42417,רעננה מערב,כפר סבא,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,רעננה,
42417,רעננה מערב,הוד השרון,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,רעננה,
42417,רעננה מערב,רעננה דרום,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,רעננה,
42417,רעננה מערב,הרצליה,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,רעננה,
37362,הרצליה,תל אביב ההגנה,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,הרצליה,
37362,הרצליה,השלום,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,הרצליה,
37362,הרצליה,תל אביב מרכז,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,הרצליה,
37362,הרצליה,תל אביב האוניברסיטה - אקספו,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,הרצליה,
37362,הרצליה,בני ברק,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,הרצליה,
37362,הרצליה,קרית אריה,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,הרצליה,
37362,הרצליה,סגולה,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,הרצליה,
37362,הרצליה,ראש העין צפון,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,הרצליה,
37362,הרצליה,כפר סבא,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,הרצליה,
37362,הרצליה,הוד השרון,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,הרצליה,
37362,הרצליה,רעננה דרום,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,הרצליה,
37362,הרצליה,רעננה מערב,תל אביב ההגנה-תל אביב יפו --> הרצליה-הרצליה,הרצליה,רכבת ישראל,הרצליה,
40583,בית שאן - דוד לוי,עפולה,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,,
40583,בית שאן - דוד לוי,כפר ברוך,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,,
40583,בית שאן - דוד לוי,כפר יהושע,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,,
40583,בית שאן - דוד לוי,מרכזית המפרץ,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,,
40583,בית שאן - דוד לוי,חיפה מרכז,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,,
40583,בית שאן - דוד לוי,בת גלים,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,,
40583,בית שאן - דוד לוי,חוף הכרמל,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,,
40582,עפולה,בית שאן - דוד לוי,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,עפולה,
40582,עפולה,כפר ברוך,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,עפולה,
40582,עפולה,כפר יהושע,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,עפולה,
40582,עפולה,מרכזית המפרץ,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,עפולה,
40582,עפולה,חיפה מרכז,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,עפולה,
40582,עפולה,בת גלים,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,עפולה,
40582,עפולה,חוף הכרמל,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,עפולה,
40581,כפר ברוך,בית שאן - דוד לוי,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,כפר ברוך,
40581,כפר ברוך,עפולה,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,כפר ברוך,
40581,כפר ברוך,כפר יהושע,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,כפר ברוך,
40581,כפר ברוך,מרכזית המפרץ,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,כפר ברוך,
40581,כפר ברוך,חיפה מרכז,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,כפר ברוך,
40581,כפר ברוך,בת גלים,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,כפר ברוך,
40581,כפר ברוך,חוף הכרמל,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,כפר ברוך,
40584,כפר יהושע,בית שאן - דוד לוי,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,כפר יהושע,
40584,כפר יהושע,עפולה,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,כפר יהושע,
40584,כפר יהושע,כפר ברוך,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,כפר יהושע,
40584,כפר יהושע,מרכזית המפרץ,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,כפר יהושע,
40584,כפר יהושע,חיפה מרכז,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,כפר יהושע,
40584,כפר יהושע,בת גלים,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,כפר יהושע,
40584,כפר יהושע,חוף הכרמל,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,כפר יהושע,
42507,מרכזית המפרץ,בית שאן - דוד לוי,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,חיפה,
42507,מרכזית המפרץ,עפולה,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,חיפה,
42507,מרכזית המפרץ,כפר ברוך,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,חיפה,
42507,מרכזית המפרץ,כפר יהושע,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,חיפה,
42507,מרכזית המפרץ,חיפה מרכז,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,חיפה,
42507,מרכזית המפרץ,בת גלים,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,חיפה,
42507,מרכזית המפרץ,חוף הכרמל,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,חיפה,
37380,חיפה מרכז,בית שאן - דוד לוי,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,חיפה,
37380,חיפה מרכז,עפולה,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,חיפה,
37380,חיפה מרכז,כפר ברוך,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,חיפה,
37380,חיפה מרכז,כפר יהושע,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,חיפה,
37380,חיפה מרכז,מרכזית המפרץ,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,חיפה,
37380,חיפה מרכז,בת גלים,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,חיפה,
37380,חיפה מרכז,חוף הכרמל,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,חיפה,
37378,בת גלים,בית שאן - דוד לוי,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,חיפה,
37378,בת גלים,עפולה,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,חיפה,
37378,בת גלים,כפר ברוך,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,חיפה,
37378,בת גלים,כפר יהושע,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,חיפה,
37378,בת גלים,מרכזית המפרץ,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,חיפה,
37378,בת גלים,חיפה מרכז,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,חיפה,
37378,בת גלים,חוף הכרמל,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,חיפה,
37376,חוף הכרמל,בית שאן - דוד לוי,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,חוף הכרמל,
37376,חוף הכרמל,עפולה,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,חוף הכרמל,
37376,חוף הכרמל,כפר ברוך,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,חוף הכרמל,
37376,חוף הכרמל,כפר יהושע,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,חוף הכרמל,
37376,חוף הכרמל,מרכזית המפרץ,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,חוף הכרמל,
37376,חוף הכרמל,חיפה מרכז,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,חוף הכרמל,
37376,חוף הכרמל,בת גלים,בית שאן-בית שאן --> חוף הכרמל-חיפה,חוף הכרמל,רכבת ישראל,חוף הכרמל,
37376,חוף הכרמל,בת גלים,חוף הכרמל-חיפה --> בית שאן-בית שאן,,רכבת ישראל,חוף הכרמל,
37376,חוף הכרמל,חיפה מרכז,חוף הכרמל-חיפה --> בית שאן-בית שאן,,רכבת ישראל,חוף הכרמל,
37376,חוף הכרמל,מרכזית המפרץ,חוף הכרמל-חיפה --> בית שאן-בית שאן,,רכבת ישראל,חוף הכרמל,
37376,חוף הכרמל,כפר יהושע,חוף הכרמל-חיפה --> בית שאן-בית שאן,,רכבת ישראל,חוף הכרמל,
37376,חוף הכרמל,כפר ברוך,חוף הכרמל-חיפה --> בית שאן-בית שאן,,רכבת ישראל,חוף הכרמל,
37376,חוף הכרמל,עפולה,חוף הכרמל-חיפה --> בית שאן-בית שאן,,רכבת ישראל,חוף הכרמל,
37376,חוף הכרמל,בית שאן - דוד לוי,חוף הכרמל-חיפה --> בית שאן-בית שאן,,רכבת ישראל,חוף הכרמל,
37378,בת גלים,חוף הכרמל,חוף הכרמל-חיפה --> בית שאן-בית שאן,,רכבת ישראל,חיפה,
37378,בת גלים,חיפה מרכז,חוף הכרמל-חיפה --> בית שאן-בית שאן,,רכבת ישראל,חיפה,
37378,בת גלים,מרכזית המפרץ,חוף הכרמל-חיפה --> בית שאן-בית שאן,,רכבת ישראל,חיפה,
37378,בת גלים,כפר יהושע,חוף הכרמל-חיפה --> בית שאן-בית שאן,,רכבת ישראל,חיפה,
37378,בת גלים,כפר ברוך,חוף הכרמל-חיפה --> בית שאן-בית שאן,,רכבת ישראל,חיפה,
37378,בת גלים,עפולה,חוף הכרמל-חיפה --> בית שאן-בית שאן,,רכבת ישראל,חיפה,
37378,בת גלים,בית שאן - דוד לוי,חוף הכרמל-חיפה --> בית שאן-בית שאן,,רכבת ישראל,חיפה,
37380,חיפה מרכז,חוף הכרמל,חוף הכרמל-חיפה --> בית שאן-בית שאן,,רכבת ישראל,חיפה,
37380,חיפה מרכז,בת גלים,חוף הכרמל-חיפה --> בית שאן-בית שאן,,רכבת ישראל,חיפה,
