city_name,stop_name,stop_id,stop_code
כפר מנדא,קופת חולים כללית,19172,51941
כפר מנדא,כביש 784/אל בוסתאן,19173,51942
כפר מנדא,שייח' חמאד/31,19176,51945
כפר מנדא,כביש 784/אל בוסתאן,19178,51947
כפר מנדא,כפר מנדא/כניסה,19179,51948
כפר מנדא,ראמז בושניק/9,19181,51950
כפר מנדא,כפר מנדא/בנק,19182,51951
כפר מנדא,כפר מנדא/מרכז מסחרי,19183,51952
מגאר,טלעת אל סינמה,19187,51957
מגאר,טלעת אל סינמה,19188,51958
מגאר,מע'אר מרכז/806,19189,51959
מגאר,דואר,19190,51960
מגאר,שכונת המסג'ד,19191,51961
מגאר,שכונה מזרחית ב,19195,51965
מגאר,שכונה מזרחית ה,19196,51966
מגאר,שכונה עליונה,19197,51967
מגאר,שכונה עליונה,19198,51968
מגאר,שכונה מזרחית ג,19199,51969
מגאר,מגאר א'/כניסה,19200,51970
מגאר,מע'אר מרכז ב,19201,51971
מגאר,כנסייה קתולית ב,19202,51972
מגאר,דואר,19205,51975
מגאר,שכונת אל בס א,19206,51977
מגאר,שכונת אלבס,19207,51978
מגאר,שכונה מזרחית ב,19213,51985
מגאר,העיר הוותיקה ג,19214,51987
מגאר,בוואב אל הווא,19215,51988
מגאר,שכונה צפונית ג,19216,51990
מגאר,שכונת המסג'ד,19217,51991
מגאר,שכונה מערבית ג,19218,51992
מגאר,שכונה מערבית א,19219,51993
מגאר,בוואב אל הווא,19220,51994
מגאר,העיר הוותיקה ג,19221,51995
מגאר,שכונה דרומית ג,19223,51997
מגאר,צומת מגאר,19225,51999
מגאר,כנסייה קתולית ב,19227,52001
מגאר,מסעף מגאר,19228,52002
מגאר,שכונה דרומית ה,19229,52003
מגאר,שכונה דרומית ג,19231,52005
מגאר,שכונה דרומית ז,19235,52009
מגאר,שכונה מערבית ב,19239,52013
מגאר,שכונת אלחריק/יחידת חלוקת דואר,19240,52014
מגאר,שכונה מערבית ד,19241,52015
מגאר,שכונת אלחריק/יחידת חלוקת דואר,19242,52016
מגאר,מועצה מקומית מע'אר ב,19243,52017
מגאר,טיפת חלב,19245,52019
מגאר,שכונה דרומית ד,19247,52021
מגאר,כניסה דרומית,19248,52022
מגאר,שכונה דרומית ד,19249,52024
מגאר,ח'אלת אל שריף ב,19250,52025
מגאר,כנסייה קתולית ג,19251,52028
עראבה,עראבה א'/כניסה,19253,52030
סח'נין,בי''ס יסודי אלמותנבי,19254,52031
דייר חנא,דייר חנא א'/כניסה,19259,52036
מגאר,מגאר 1,19261,52040
אעבלין,צומת אעבלין מזרח,19263,52046
נוף הגליל,בי''ס שרת/מעלה יצחק,19264,52047
מגאר,מסעף מגאר,19265,52048
נוף הגליל,מורן/לילך,19268,52051
עמק יזרעאל,חג'אג'רה ב,19270,52053
שעב,מזרקה,19276,52059
שעב,שעב/כביש ראשי,19277,52060
משגב,צומת שעב,19278,52061
נוף הגליל,היוצר 4,19280,52063
שעב,מזרקה,19281,52064
כאבול,קופת חולים מאוחדת,19282,52065
נצרת,בית ספר סנט גוזף,19283,52066
שעב,שעב/כביש ראשי,19284,52067
משגב,צומת שעב,19285,52068
כאבול,קופת חולים כללית,19286,52069
כאבול,מרכז,19288,52071
טמרה,ח'לית שריף/כניסה,19290,52073
טמרה,אלסעבה/אלמלכ סולימאן,19291,52074
טמרה,צומת טמרה,19293,52076
טמרה,מסגד אלרחמה,19294,52077
טמרה,כיכר אלחנאנה,19295,52078
טמרה,מסגד אלסלאם,19296,52079
טמרה,עומר בן אל ח'טאב,19298,52081
טמרה,מסגד אל קדים,19299,52082
טמרה,עות'מאן בן עפאן,19301,52084
טמרה,עיריית טמרה,19303,52086
כאבול,קופת חולים כללית,19304,52087
כאבול,כניסה למרכז הכפר,19305,52088
נצרת,7040/עומר אבן אל ח'טאב,19306,52089
כאבול,קופת חולים כללית,19307,52090
טמרה,ח'לית שריף/יציאה,19308,52091
טמרה,ח'לית אלג'זאל,19309,52092
טמרה,קופת חולים כללית,19310,52093
טמרה,מסגד אלקובה,19312,52095
טמרה,כיכר אלקודס,19314,52097
טמרה,כיכר השעון,19315,52098
טמרה,ביר אלטירה כניסה,19321,52104
טמרה,אלקודס/א שוק אל בלדי,19322,52105
טמרה,כיכר השעון,19323,52106
טמרה,אלקודס/מועאד' בן ג'בל,19324,52107
טמרה,מסגד אלרחמה,19325,52108
טמרה,בלאט א דאמון,19326,52109
משגב,צומת עצמון,19328,52111
כפר כנא,חמאיסי וסים ב,19329,52112
משגב,צומת מישגב,19330,52113
משגב,צומת יעד,19331,52114
סח'נין,סחנין כניסה מזרחית,19332,52115
כאבול,מרכז רפואי,19333,52117
כאבול,בנק,19334,52118
כאבול,קופת חולים,19335,52119
כאבול,קופת חולים כללית,19336,52120
נוף הגליל,המרכבה 3,19337,52121
כאבול,בנק,19338,52122
כאבול,בנק,19339,52123
כאבול,בריכה,19340,52124
מטה אשר,צומת ח'לית שריף/טמרה,19342,52126
מטה אשר,צומת ח'לית שריף/טמרה,19343,52127
כאבול,בריכה,19345,52129
כאבול,מסגד אבו בכר,19347,52131
כאבול,המסגד,19348,52132
משגב,צומת שעב,19349,52133
משגב,צומת מושב יעד,19350,52134
משגב,מסעף עצמון,19351,52135
משגב,צומת מישגב,19352,52136
נצרת,תאופיק זיאד/הרובע המזרחי,19359,52143
כרמיאל,החרושת/העמק,19361,52145
נצרת,אבונא אמיל/אל-מוטראן,19364,52148
נצרת,בי''ס נזירות אל-מוח'לס,19365,52149
נצרת,בי''ס סמינר סנט ג'וזף/אל-מוטראן,19366,52150
נצרת,שכונת א-ראם,19367,52151
נצרת,ג'בל א-דולה/אל-עמארה,19368,52153
יפיע,יפיע/אל-אלמאניה,19369,52154
יפיע,יפיע/בית עלמין,19371,52156
יפיע,יפיע/מרכז,19372,52157
יפיע,130/121,19373,52158
כרמיאל,נשיאי ישראל/הדקל,19374,52159
כרמיאל,החרושת/העסקים,19379,52165
נצרת,ביג פאשן,19380,52166
כרמיאל,מתחם ביג כרמיאל,19381,52167
עיילבון,עילבון א'/כניסה,19384,52172
נוף הגליל,שדרות מעלה יצחק/הפסגות,19385,52175
נוף הגליל,קופ''ח מכבי/מעלה יצחק,19386,52176
נוף הגליל,קופ''ח מכבי/מעלה יצחק,19388,52178
נוף הגליל,שדרות מעלה יצחק/הפסגות,19389,52179
נוף הגליל,בי''ס שרת/מעלה יצחק,19391,52182
נצרת,אל-ח'אנוק,19392,52183
נוף הגליל,שדרות מעלה יצחק/יזרעאל,19393,52184
נוף הגליל,הפסגות/היסמין,19394,52185
נצרת,פאולוס השישי/אבונא אוגו,19396,52187
נצרת,כרם א סאחב/5043,19399,52190
נצרת,רואוס אל-ג'באל/נבי סאעין,19400,52191
נצרת,כרם א סאחב/7059,19401,52192
נצרת,7059/7061,19402,52193
ריינה,מועצה מקומית ריינה,19404,52195
כפר כנא,מועצה מקומית כפר כנא,19405,52198
נצרת,7063/7061,19406,52199
נצרת,7001/7061,19407,52200
נצרת,7061/7074,19408,52201
נצרת,7001/7061,19409,52202
נצרת,7059/7061,19410,52203
כפר כנא,המעיין,19411,52204
נצרת,שכונת כרם אלסאחב ב,19412,52206
ריינה,ריינה/בי''ס לטיני,19413,52207
נצרת,אל-כורום/סאליזיאן,19414,52208
נוף הגליל,היוצר/המרכבה,19415,52209
נוף הגליל,היוצר/המרכבה,19416,52210
כפר כנא,בנה ביתך 1,19417,52211
כפר כנא,בתי קפה,19418,52212
כפר כנא,בנה ביתך 2,19419,52213
כפר כנא,בנה ביתך 3,19420,52214
כפר כנא,בנה ביתך 4,19421,52215
נוף הגליל,בי''ס חב''ד,19422,52216
נוף הגליל,חרוד/יזרעאל,19423,52217
נוף הגליל,מרכז דדו/חרוד,19424,52218
נוף הגליל,הפסגות/סיוון,19425,52219
נוף הגליל,שדרות מעלה יצחק/כרכום,19427,52221
משהד,שכונת בנה ביתך,19428,52223
כפר כנא,כפר כנא ח'/יציאה,19429,52224
כפר כנא,כפר כנא א'/כניסה,19431,52226
נצרת,אל-ואדי אל-ג'ואני/שכונת דבס,19434,52230
נצרת,פארק שנלר,19435,52231
דייר חנא,קופת חולים כללית,19437,52236
תרדיון,תרדיון כניסה,19438,52237
תרדיון,תרדיון/ביטוח לאומי,19439,52238
תרדיון,תרדיון/צ. ירוק כתום,19440,52239
תרדיון,תרדיון/תפרון,19441,52240
תרדיון,תרדיון/מכללת וינגייט,19442,52241
תרדיון,תרדיון/יציאה,19443,52242
שאר ישוב,מסעף שאר יישוב,19444,52245
נוב,נוב,19445,52246
חספין,ישיבת הסדר,19446,52247
גולן,צומת רמת מגשימים,19447,52248
גולן,צומת בראון,19449,52250
גולן,מסעף אלרום,19450,52251
מג'דל שמס,שכונה מזרחית א,19451,52252
ראש פינה,מועצה מקומית,19453,52254
יקנעם עילית,התמר/התאנה,19454,52255
יקנעם עילית,צומת יקנעם עילית,19455,52256
יקנעם עילית,צומת יקנעם עילית,19456,52257
יקנעם עילית,התמר / הפעמונית,19457,52258
יקנעם עילית,הגיבורים/השיטה,19458,52259
יקנעם,מעלה הרקפות/הציפורנים,19460,52261
יקנעם,מעלה הרקפות/הציפורנים,19461,52262
יקנעם,דרך העמק/נחל קרת,19462,52263
יקנעם,דרך העמק/נתיב הנוטרים,19463,52264
יקנעם,מעלה הגבעה/נוף יזרעאל,19464,52265
יקנעם,דרך העמק/נתיב הנוטרים,19465,52266
יקנעם,הגורן/הגיא,19466,52267
מגדל העמק,שד' צבי אלדרוטי/האצטדיון,19467,52268
מגדל העמק,כיכר העיר,19468,52269
כרמיאל,נשיאי ישראל/יודפת,19471,52272
כרמיאל,קרן היסוד/הברושים,19472,52273
כרמיאל,מורד הגיא/בריכה עירונית,19474,52275
חצור הגלילית,מעלה חוני המעגל/בן ציון נתניהו,19476,52277
חצור הגלילית,צה''ל/ההסתדרות,19478,52279
קרית שמונה,בית ספר רמב''ם/יצחק שדה,19479,52280
קרית שמונה,ברזילי/החולה,19480,52281
קרית שמונה,כצנלסון/דן,19483,52284
קרית שמונה,כצנלסון/ששת הימים,19484,52285
קרית שמונה,כצנלסון/השופטים,19485,52286
קרית שמונה,תל חי/סיני,19486,52287
קרית שמונה,שפרינצק/הירדן,19487,52288
מנשית זבדה,מסעף מנשיה זבדה,19488,52289
קרית שמונה,הירדן/תל חי,19489,52290
קרית שמונה,קופת חולים/רשי,19493,52294
קרית שמונה,תל חי/הגלעד,19494,52295
קרית שמונה,צומת המצודות/תל חי,19495,52296
קרית שמונה,בית העלמין,19496,52297
קרית שמונה,בית ספר קורצק/יהודה הלוי,19497,52298
קרית שמונה,הר הצופים/יקותיאל אדם,19500,52301
טבריה,משטרה/ויצ''ו,19507,52308
נצרת,כיכר א-נמסאוי,19515,52317
נצרת,דרך אל-ג'ליל/בי''ח איטלקי,19516,52318
נצרת,ספוריה/מרכז דושי,19517,52319
עכו,בית ספר לקציני ים עכו,19523,52325
עכו,בית ספר לקציני ים עכו,19524,52326
עכו,בן עמי/דוד רמז מכבי אש,19525,52327
עכו,מרכז נוער/הרצוג,19526,52328
עכו,הרב הרצוג/הרצל,19527,52329
עכו,בית ספר ביאליק/שרת,19528,52330
עכו,מסעף מוסד אחווה,19529,52331
עכו,מסעף יד נתן,19530,52332
עכו,ירושלים/חטיבת גולני,19531,52333
עכו,חיים משה שפירא/אבות ובנים,19532,52334
עכו,אברהם בן שושן/הדס,19534,52336
עכו,אברהם בן שושן/הנדיב,19535,52337
עכו,הדס/יפה נוף,19536,52338
עכו,בורוכוב/קדושי השואה,19537,52339
שפרעם,תאופיק זיאד/הזית,19545,52347
שפרעם,תאופיק זיאד/150,19546,52348
שפרעם,עירייה/תאופיק זיאד,19547,52349
שפרעם,עירייה/תאופיק זיאד,19549,52351
שפרעם,תאופיק זיאד/פסוטה,19550,52352
שפרעם,תאופיק זיאד/הזית,19551,52353
שפרעם,בי''ס אל מכתב/איברהים נמר חוסיין,19553,52355
שפרעם,בי''ס יסודי א',19554,52356
שפרעם,כמאל ג'ונבלאט/ג'בור יוסף ג'בור,19555,52357
שפרעם,500/כמאל ג'ונבלאט,19556,52358
נהריה,וייצמן/מרגוע,19557,52359
נהריה,בית חוסן/וייצמן,19558,52360
נהריה,ההגנה/ביאליק,19560,52362
בית שאן,שדרות בגין/ירושלים הבירה,19561,52363
עכו,אברהם בן שושן/העלייה,19566,52368
מטה אשר,מסעף מילואות,19568,52370
כפר מסריק,צומת כפר מסריק,19569,52371
מטה אשר,מסעף לוחמי הגיטאות,19570,52372
יקנעם עילית,צומת התשבי,19571,52373
עמק יזרעאל,ישיבת תקוות יעקב,19572,52374
בסמת טבעון,גני ילדים מרכז,19573,52375
בסמת טבעון,כיכר מרכז האזרחי,19574,52376
אעבלין,בית עלמין,19575,52377
מטה אשר,צומת אבליים,19576,52378
טמרה,צומת אזור תעשייה טמרה,19577,52379
אעבלין,המרכז הישן,19578,52380
אעבלין,מטע זיתים,19579,52381
טמרה,צומת אזור תעשייה טמרה,19580,52382
משגב,צומת אחיהוד,19581,52383
מטה אשר,מסעף אושרת-עמקה,19582,52384
עמקה,צומת עמקה לצפון,19583,52385
בית העמק,בית העמק 2,19584,52386
מטה אשר,מסעף שייח' דנון,19587,52389
מטה אשר,צומת כברי,19588,52390
עמק יזרעאל,מסעף שריד,19589,52391
שעב,מרכז,19590,52392
כפר כמא,מסעף בית קשת,19592,52394
כפר כמא,מסעף בית קשת,19593,52395
אילניה,צומת שדה אילן,19594,52396
אילניה,צומת שדה אילן,19596,52398
אילניה,מחנה נפתלי,19597,52399
הגליל התחתון,מחלף גולני/לכיוון דרום,19598,52400
אילניה,מחנה נפתלי,19599,52401
נווה אור,קיבוץ נווה אור,19603,52405
מנחמיה,יד לבנים,19604,52406
אלומות,אלומות 2,19606,52408
עמק הירדן,צומת אלומות,19608,52410
מנחמיה,הבנים/הדקל,19611,52413
נצרת,פאולוס השישי/ח'לת א-דיר,19615,52417
נצרת,פאולוס השישי/תאופיק זיאד,19616,52419
טורעאן,בניין מועצה,19617,52420
טורעאן,קופת חולים כללית,19618,52421
טורעאן,בנק,19620,52423
טורעאן,ככר מועצה מקומית,19621,52424
טורעאן,קופת חולים כללית,19622,52425
טורעאן,שכונה מערבית,19623,52426
טורעאן,בנק,19624,52427
טורעאן,מחלף טורען,19625,52428
משהד,מכללת אל מראה,19627,52433
משהד,מרכז פיס לקשיש,19628,52434
משהד,משהד מרכז,19629,52435
משהד,אזור תעשיה ציפורית,19630,52436
משהד,אזור תעשיה ציפורית,19631,52437
משהד,משהד מרכז,19632,52438
משהד,מרכז פיס לקשיש,19633,52439
משהד,מכללת אל מראה,19634,52440
מנרה,מנרה/מרכז,19635,52441
רומת היב,היב 1,19636,52442
רומת היב,היב 2,19637,52443
רומת היב,היב 3,19638,52444
רומת היב,היב 4,19639,52445
רומת היב,היב 5,19640,52446
עוזייר,בית ספר,19642,52448
עוזייר,מסגד חדש,19643,52449
עוזייר,מפעל חומרי בנין,19644,52450
עוזייר,מרפאת שיניים,19645,52451
עוזייר,מרפאת שיניים,19646,52452
עוזייר,מפעל חומרי בנין,19647,52453
עוזייר,מסגד חדש,19648,52454
עוזייר,בית ספר,19649,52455
רומת היב,היב 1,19651,52457
רומת היב,היב 2,19652,52458
רומת היב,היב 3,19653,52459
רומת היב,היב 4,19654,52460
רומת היב,היב 5,19655,52461
בועיינה נוג'יידאת,כניסה מזרחית,19656,52462
בועיינה נוג'יידאת,שכונה צפונית,19657,52463
בועיינה נוג'יידאת,מועצה מקומית בועיינה נוגיידאת,19658,52464
בועיינה נוג'יידאת,מכולת,19659,52465
בועיינה נוג'יידאת,קופת חולים כללית,19660,52466
בועיינה נוג'יידאת,מרפאה,19661,52467
בועיינה נוג'יידאת,מגרש כדורגל,19662,52468
בועיינה נוג'יידאת,שכונה מזרחית,19663,52469
בועיינה נוג'יידאת,כניסה מזרחית,19664,52470
מטה אשר,ש.א. 150,19666,52473
כפר ורדים,מירון/געתון,19667,52474
כפר ורדים,מירון/נעמן,19668,52475
כפר ורדים,ירדן/מירון,19669,52476
הגליל התחתון,צומת פוריה,19672,52485
עמק הירדן,המכללה האקדמית כנרת,19673,52497
ארבל,מסעף אזור תעשיה,19675,52499
נהלל,צומת נהלל,19676,52500
נהלל,צרכנייה,19677,52501
נהלל,מגרש כדורגל,19678,52502
קרית שמונה,צומת המצודות/תל חי,19679,52503
רמת ישי,השיקמה/מעלה הרדוף,19680,52504
רמת ישי,השיקמה/סמטת האלה,19681,52505
רמת ישי,מעלה שיקמה/צאלון,19682,52506
רמת ישי,הארז/מעלה שיטים,19683,52507
רמת ישי,מרכז תרבות/הארז,19684,52508
רמת ישי,הארז/הנרקיסים,19685,52509
רמת ישי,מעלה שיקמה/הארז,19686,52510
מגדל העמק,שד' צבי אלדרוטי/שד' הבנים,19687,52511
מגדל העמק,האלה/הזית,19688,52512
מגדל העמק,העצמאות/משעול התור,19689,52523
מגדל העמק,משעול הדרור/קדש,19690,52531
מגדל העמק,סטרומה/קדש,19691,52533
מגדל העמק,רמת יזרעאל/החורש,19693,52544
מגדל העמק,דרך חטיבת גולני/האלונים,19694,52549
בסמת טבעון,כיכר מרכז האזרחי,19697,52554
עכו,אברהם בן שושן/יוסף גרשון,19702,52559
עכו,חיים משה שפירא/הברוש,19703,52560
עכו,חטיבת גולני/חיים משה שפירא,19704,52561
עכו,אברהם בן שושן/אברבאל,19705,52562
עכו,א.ד. גורדון/בבל,19706,52563
עכו,מפעלי פלדה,19707,52564
מטה אשר,צומת כפר מסריק,19708,52565
עכו,מא.נעמן,19709,52566
עכו,מסעף עין המפרץ,19710,52567
עכו,מא.נעמן,19711,52568
נהריה,מסעף עברון,19713,52570
נהריה,החלוץ/יהודה המכבי,19721,52578
קרית ביאליק,מסעף נחל נעמן,19722,52579
גלעד,חדר אוכל,19723,52580
רגבה,צומת רגבה/שבי ציון,19724,52581
עמק יזרעאל,צומת נהלל,19725,52582
בסמת טבעון,תיכון,19727,52584
עמק יזרעאל,מסעף נהלל,19728,52585
בסמת טבעון,אל ג'בל / דרך יצחק רבין,19729,52586
בסמת טבעון,בי''ס מקיף סעדיה,19730,52587
עמק המעיינות,צומת הנצי''ב,19733,52590
יבנאל,פרדסים,19735,52592
יסוד המעלה,המייסדים/התאנה,19738,52595
יסוד המעלה,צומת השיכון,19739,52596
תל חי,מכללת תל חי/כביש 90,19740,52597
קרית שמונה,עולי הגרדום/הרב קוק,19742,52599
קרית שמונה,עולי הגרדום,19743,52600
קרית שמונה,הרצל/עולי הגרדום,19744,52601
עכו,בבל/קדושי השואה,19745,52602
נהריה,שדרות בן צבי/הנגב,19746,52603
כפר בלום,כפר בלום/מרכז,19747,52604
רחוב,צומת רחוב,19748,52605
כרמיאל,'הגליל א,19749,52606
כרמיאל,הגליל/צה''ל,19750,52607
קרית שמונה,יקותיאל אדם/יהודה הלוי,19751,52608
קרית שמונה,הר הצופים,19752,52609
קרית שמונה,הר הצופים/יקותיאל אדם,19753,52610
כפר גלעדי,מסעף תל חי,19758,52615
עמק יזרעאל,מסעף נהלל,19759,52616
עמק יזרעאל,צומת ברוך,19760,52617
ראמה,אבו ראמי,19762,52619
מגידו,מסעף דליה,19763,52620
עכו,בן עמי/אברהם בן שושן,19765,52622
עכו,בן עמי/יוסף גדיש,19767,52624
יקנעם עילית,התמר / הגיבורים,19769,52626
יקנעם עילית,המרגנית/האלה,19771,52628
יקנעם עילית,החרצית/האלה,19772,52629
דפנה,מסעף דפנה,19773,52630
יקנעם עילית,צאלים / השיקמה,19774,52631
יקנעם עילית,כיכר הגיבורים/היסמין,19775,52632
יקנעם עילית,היסמין/הכלניות,19776,52633
יקנעם עילית,היסמין/הנרקיסים,19777,52634
יקנעם עילית,בית ספר אורנים/לילך,19778,52635
קרית שמונה,קרן היסוד/הירדן,19780,52637
קרית שמונה,כצנלסון/ששת הימים,19781,52638
קרית שמונה,הרצל/יצחק שדה,19782,52639
קרית שמונה,הרצל/כצנלסון,19783,52640
קרית שמונה,עולי הגרדום,19784,52641
קרית שמונה,הירדן/משאש,19785,52642
קרית שמונה,בית ספר דנציגר/הירדן,19786,52643
קרית שמונה,הירדן/שפרינצק,19787,52644
קרית שמונה,יהודה הלוי/רזיאל,19789,52646
קרית שמונה,קופת חולים/רשי,19790,52647
קרית שמונה,יהודה הלוי/גלעד,19791,52648
קרית שמונה,בית ספר עוזיאל/יקותיאל אדם,19792,52649
קרית שמונה,הר הצופים/הר כרמל,19793,52650
קרית שמונה,קרן היסוד/הנרייטה סאלד,19796,52653
קרית שמונה,קרן היסוד/הירדן,19797,52654
קרית שמונה,תל חי/רש''י,19798,52655
יקנעם עילית,צומת יקנעם/מושבה,19799,52656
רחוב,צומת רחוב מזרח,19800,52657
עמק הירדן,מסעף אוהלו,19802,52659
קרית שמונה,תל חי/ברזילי,19808,52665
קרית שמונה,הנרייטה סאלד/אליעזר פרי,19809,52666
קרית שמונה,הרצל/סיני,19810,52667
טבריה,חוף צפוני,19811,52668
נצרת,דרך חיפה/5104,19812,52669
מגידו,מסעף דליה,19817,52674
ראמה,ראמה ה/יציאה,19818,52675
מגידו,צומת מגידו,19821,52678
גולן,מצפה גדות,19824,52681
גולן,צומת בית המכס,19825,52682
גולן,צומת בית המכס,19827,52684
גולן,צומת נשוט,19828,52685
גולן,צומת נשוט,19829,52686
אורטל,אורטל,19830,52687
עכו,ת.מרכזית עכו/דרך הארבעה,19831,52688
מטה אשר,מסעף מילואות,19832,52689
מרום הגליל,מסעף פרוד,19833,52690
מרום הגליל,מסעף כפר שמאי,19834,52691
כרמיאל,מורד הגיא/הפרחים,19840,52697
עכו,אולמי טופז,19842,52699
עכו,מסעף אזור תעשיה עכו דרום,19843,52700
עכו,מסעף אזור תעשיה עכו דרום,19845,52702
עכו,מפעלי פלדה,19846,52703
עכו,מסעף בוסתן הגליל,19847,52704
אעבלין,כניסה מזרחית,19849,52706
אעבלין,מטע זיתים,19850,52707
אעבלין,ח'לת אלפיס,19851,52708
אעבלין,בנק מרכנתיל,19852,52709
אעבלין,מסגד אלסלאם,19853,52710
אעבלין,אלג'למה,19854,52711
אעבלין,בנק,19855,52712
אעבלין,המרכז הישן,19856,52713
אעבלין,בנק,19857,52714
אעבלין,אלג'למה,19858,52715
אעבלין,מסגד אלסלאם,19859,52716
אעבלין,בנק מרכנתיל,19860,52717
אעבלין,ח'לת אלפיס,19861,52718
אעבלין,יציאה מזרחית,19862,52719
מטה אשר,צומת יבור,19863,52720
יעד,יעד,19865,52722
כפר תבור,מסעף בית ספר כדורי,19866,52723
כפר תבור,מסעף בית ספר כדורי,19867,52724
מגאר,מע'אר מרכז ב,19868,52725
יקנעם,דרך העמק/מעלה הבנים,19869,52726
יקנעם,דרך העמק/מעלה הבנים,19870,52727
עמק יזרעאל,צומת כפר יהושע,19872,52729
יבנאל,בית הראשונים,19873,52730
נוף הגליל,צומת ערב אל היב,19877,52735
שפרעם,200/כמאל ג'ונבלאט,19879,52737
מרום הגליל,מסעף ענבר,19885,52743
מרום הגליל,מסעף מחווה אלון,19886,52744
ביענה,מכללת אלביאן,19889,52747
בית הלל,בית הלל א,19890,52748
בית הלל,בית הלל ג,19891,52749
בית הלל,בית הלל/סדנא,19893,52751
קרית שמונה,צומת המצודות,19894,52752
הגליל העליון,צומת מחניים,19896,52754
מבואות החרמון,מסעף משמר הירדן,19897,52755
מבואות החרמון,מסעף גדות,19898,52756
כרמיאל,הברושים/הצפצפות,19899,52757
כרמיאל,הברושים/האורן,19900,52758
נהריה,דרך העצמאות/מסריק,19908,52766
שכניה,שכניה,19909,52767
מנוף,מנוף מרכז,19910,52768
הגליל העליון,צומת עמיעד,19911,52769
מגדל,כביש מגדל מערב 1,19915,52773
מגדל,צומת מגדל מערב,19916,52774
עראבה,תחנת מוניות/עראבה,19920,52778
זבולון,מסעף רכסים,19922,52780
זבולון,אזור תעשיה רכסים,19923,52781
עין גב,עין גב,19926,52784
דן,מסעף בית הלל דרום,19928,52786
הגליל העליון,מסעף כפר בלום צפון,19929,52787
עמיר,מסעף עמיר,19931,52789
גולן,צומת כורסי,19932,52790
גולן,צומת כורסי,19933,52791
גולן,מסעף תעשיות גולן,19934,52792
גולן,מסעף נאות גולן,19936,52794
גולן,מסעף נאות גולן,19937,52795
גולן,מסעף אפיק צפון,19938,52796
גולן,מסעף אפיק צפון,19939,52797
גולן,צומת אפיק,19940,52798
גולן,צומת אפיק,19941,52799
גולן,מסעף אלי עד,19942,52800
גולן,מסעף אלי עד,19943,52801
גולן,מסעף אבני איתן,19945,52803
גולן,מסעף נוב,19946,52804
גולן,מסעף נוב,19947,52805
גולן,מסעף חספין,19948,52806
גולן,מסעף חספין,19949,52807
גולן,צומת רמת מגשימים,19950,52808
אניעם,אניעם,19951,52809
גולן,מסעף אניעם,19952,52810
גולן,מסעף אניעם,19953,52811
גולן,מסעף רמות/תחנת דלק,19954,52812
עמק הירדן,צומת מעגן,19957,52815
הגליל העליון,מסעף דן,19958,52816
גולן,מסעף כפר חרוב,19961,52819
גולן,מסעף כפר חרוב,19962,52820
מבואות החרמון,מסעף מרגליות,19963,52821
מבואות החרמון,מסעף מרגליות,19964,52822
מבואות החרמון,מסעף משגב עם,19965,52823
הגליל העליון,מסעף כפר גלעדי,19966,52824
דן,מסעף בית הלל דרום,19968,52826
הגליל העליון,מסעף כפר בלום צפון,19969,52827
גולן,מחנה עוז,19972,52830
גולן,צומת נפח,19973,52831
גולן,צומת נפח,19975,52833
גולן,מסעף אורטל,19978,52836
מרום גולן,מרום גולן מרכז,19979,52837
גולן,צומת אביטל,19980,52838
הגליל העליון,מסעף כפר בלום דרום,19984,52842
עמק הירדן,צומת מעגן,19985,52843
בית הלל,מסעף מעין ברוך/למזרח,19988,52846
הגליל העליון,מסעף להבות הבשן,19992,52850
הגליל העליון,מסעף להבות הבשן,19993,52851
גולן,צומת כורסי,19997,52855
שעל,מגרש ספורט,19998,52856
קצרין,צומת קצרין,19999,52857
קצרין,דרך החרמון/דליות,20000,52858
גולן,מסעף אורטל,20002,52860
גולן,צומת בראון,20004,52862
דליה,מסעף דליה,20011,52869
משגב,מסעף יעד,20014,52872
הגליל העליון,מסעף כפר בלום דרום,20016,52874
גולן,מסעף רמות,20017,52875
גולן,צומת מעלה גמלא,20018,52876
גולן,צומת מעלה גמלא,20019,52877
גולן,צומת מעלה גמלא,20020,52878
גולן,צומת אפיק,20022,52880
גולן,מסעף אורטל,20023,52881
גולן,צומת אביטל,20024,52882
גולן,צומת אביטל,20025,52883
הגליל העליון,מסעף כפר גלעדי,20026,52884
שאר ישוב,מסעף שאר יישוב,20027,52885
הגליל העליון,מסעף שניר,20030,52888
קרית שמונה,הירדן/קרן היסוד,20032,52890
עמק המעיינות,מסעף קיבוץ נווה אור,20033,52892
דגניה א',מסעף דגניה,20037,52896
הגליל העליון,מסעף כפר יובל מערב,20038,52897
עמק הירדן,מסעף בית זרע,20039,52898
הגליל העליון,מסעף מעין ברוך,20042,52901
עמק הירדן,מסעף תל קציר,20043,52902
עמיר,עמיר מרכז,20044,52903
גולן,מסעף אפיק צפון,20048,52907
אלי עד,מזכירות,20049,52908
גולן,מסעף אבני איתן,20051,52910
אבני איתן,אבני איתן,20052,52911
גולן,מסעף נוב,20053,52912
גולן,מסעף חספין,20054,52913
מבואות החרמון,צומת האלה,20055,52914
הגליל העליון,מסעף שניר,20056,52915
מסעדה,צומת מסעדה,20062,52921
מג'דל שמס,בית ספר יסודי א,20063,52922
גולן,צומת בנטל,20064,52923
בוקעתא,אולם ספורט בוקעתא/98,20065,52924
עמק הירדן,מסעף שער הגולן,20068,52927
גולן,מסעף אל רום,20069,52928
